,RA,DEC
3064,332.353567,-49.922251
3065,332.400579,-0.211022
3066,332.555169,-1.360605
3067,332.770861,-0.611829
3068,332.812697,-1.19231
3069,332.824558,-1.288494
3070,332.934324,-0.418996
3071,333.04324,-49.505354
3072,333.0959,-0.518128
3073,333.097859,0.099072
3074,333.12532,-0.1890929999999999
3075,333.163513,-0.959792
3076,333.18166,-48.733254
3077,333.201353,-0.489965
3078,333.27729,-48.969249
3079,333.282709,-1.255321
3080,333.469071,-1.633269
3081,333.505476,-2.075865
3082,333.55157,-1.685479
3083,333.65187,-0.237172
3084,333.674093,0.738906
3085,333.681592,-1.917359
3086,333.705431,-0.221939
3087,333.811669,-0.25184
3088,333.916948,-1.72583
3089,333.964889,-48.635753
3090,333.986619,-49.968179
3091,334.026459,-1.658841
3092,334.072143,-1.965194
3093,334.077285,-2.023246
3094,334.118455,0.000546
3095,334.126094,-0.412331
3096,334.181853,-49.301945
3097,334.257953,-0.145534
3098,334.285948,-49.43548
3099,334.30126,-0.956054
3100,334.37484,-1.294699
3101,334.547735,-1.356837
3102,334.570266,-48.792383
3103,334.593523,-0.993564
3104,334.655615,-48.727527
3105,334.67288,-49.276891
3106,334.747589,-1.84056
3107,335.082363,-1.258658
3108,335.098077,0.310262
3109,335.121473,-1.269447
3110,335.159995,-0.069633
3111,335.292213,-1.90743
3112,335.298899,-0.935101
3113,335.315782,-0.971782
3114,335.395918,-1.64291
3115,335.420802,0.575024
3116,335.472175,-0.275966
3117,335.554716,-0.754363
3118,335.590391,-2.091793
3119,335.602138,-1.389205
3120,335.687861,-0.832247
3121,335.746687,-1.841077
3122,335.830247,-1.172432
3123,335.898888,-0.406868
3124,335.942395,-0.193039
3125,336.008332,1.039522
3126,336.123187,-0.627217
3127,336.485017,-0.858749
3128,336.50098,-0.27778
3129,336.517143,0.421633
3130,336.563166,-1.383807
3131,336.60521,-0.671207
3132,336.73749,-1.680762
3133,336.780213,-1.87425
3134,336.787534,-0.780796
3135,336.855275,-1.087817
3136,336.865002,0.265581
3137,336.911728,-1.67729
3138,337.009495,-1.173459
3139,337.125774,-2.012551
3140,337.141828,-0.841554
3141,337.305539,0.00066
3142,337.307512,-1.215274
3143,337.313257,-1.319932
3144,337.335681,-0.951128
3145,337.341551,-0.198513
3146,337.350252,-1.03969
3147,337.456115,-1.84535
3148,337.472964,-0.38605
3149,337.492602,-0.466849
3150,337.499694,-0.277226
3151,337.68234,0.14893
3152,337.747067,-2.150267
3153,337.872025,-1.114747
3154,338.187588,-1.250317
3155,338.366352,0.603728
3156,338.471384,-1.790492
3157,338.502004,-0.652871
3158,338.550023,0.32864
3159,338.552935,-0.929563
3160,338.587194,-1.961423
3161,338.65539,-1.828267
3162,338.990414,-0.920989
3163,339.011388,0.713978
3164,339.162532,-1.931795
3165,339.222701,-1.667497
3166,339.260112,0.837806
3167,339.262463,-0.687157
3168,339.330301,0.264439
3169,339.463198,0.520324
3170,339.529641,0.225735
3171,339.593681,-40.321169
3172,339.696401,-1.272992
3173,339.740223,0.133421
3174,339.792952,-0.438608
3175,339.815226,-1.607612
3176,339.842558,-0.858056
3177,339.949672,-39.992032
3178,340.054982,-0.949956
3179,340.075446,-0.508506
3180,340.106522,-39.631256
3181,340.128933,-1.421725
3182,340.166901,-40.210592
3183,340.169556,-0.684354
3184,340.334814,-39.783447
3185,340.350531,-0.364465
3186,340.404891,-0.270837
3187,340.415691,-0.439265
3188,340.455781,-0.239686
3189,340.507819,-1.3426
3190,340.544976,-40.748777
3191,340.663039,-60.308041
3192,340.697267,-59.285092
3193,340.719036,-2.103965
3194,340.762915,1.111719
3195,340.78179,-40.079612
3196,340.792101,-59.225178
3197,340.805439,-0.910957
3198,340.823594,-40.061873
3199,340.897686,-1.214913
3200,340.910897,-0.532668
3201,340.913784,-1.699074
3202,341.063092,-57.837612
3203,341.063406,-0.163583
3204,341.077805,-40.866366
3205,341.114188,-0.504037
3206,341.177503,0.59374
3207,341.187291,-0.087081
3208,341.18838,-0.192207
3209,341.233122,-1.627265
3210,341.411392,-1.77868
3211,341.423263,0.519308
3212,341.45359,-0.847981
3213,341.485819,0.010239
3214,341.569466,-0.648898
3215,341.608698,-1.431373
3216,341.615833,-40.699473
3217,341.644301,-59.855281
3218,341.652514,1.04486
3219,341.718281,-1.423124
3220,341.793262,-59.123107
3221,341.795286,0.587264
3222,341.81452,-1.129438
3223,341.826256,-0.360676
3224,341.86276,-58.342534
3225,341.863322,-58.295271
3226,341.90605,-58.338922
3227,342.025415,0.650037
3228,342.034834,-1.234234
3229,342.058984,-59.948111
3230,342.087024,-59.310026
3231,342.095176,0.400529
3232,342.099959,-57.83617
3233,342.34261,0.227072
3234,342.350424,-58.341258
3235,342.375513,-0.629689
3236,342.376384,-1.258318
3237,342.377176,0.359452
3238,342.396217,-0.341434
3239,342.410838,-0.12796
3240,342.498863,-1.400975
3241,342.55539,-1.286141
3242,342.599847,0.293732
3243,342.607789,-0.086429
3244,342.659812,-58.208503
3245,342.660926,-1.014047
3246,342.687413,-59.001516
3247,342.752737,-57.433533
3248,342.844063,0.032205
3249,342.884884,-0.970542
3250,342.92219,-1.807388
3251,342.966116,-1.397821
3252,342.974558,-0.367431
3253,343.119457,-1.620597
3254,343.149311,-0.934196
3255,343.159017,-1.045441
3256,343.1875,-1.467751
3257,343.192225,-59.258678
3258,343.230778,-57.54731
3259,343.234661,-0.434375
3260,343.252803,-0.668273
3261,343.285414,-1.579411
3262,343.38587,-0.383695
3263,343.454789,-0.038153
3264,343.500894,0.289681
3265,343.61866,0.389475
3266,344.036757,-1.339647
3267,344.159566,-1.667551
3268,344.330164,0.506403
3269,344.345079,-1.915754
3270,344.391199,0.923895
3271,344.459746,-0.221814
3272,344.461629,0.682121
3273,344.490541,-1.319902
3274,344.574364,-2.083654
3275,344.637923,-0.001669
3276,344.763227,-1.25165
3277,344.803312,-0.019519
3278,344.803915,-0.233454
3279,344.868554,-2.05309
3280,344.89589,-0.245162
3281,344.923893,-2.061272
3282,345.128561,-1.753155
3283,345.301951,0.508911
3284,345.571399,-2.149132
3285,345.835508,-1.572009
3286,345.997914,-56.29625
3287,346.015244,-0.141616
3288,346.087963,1.057585
3289,346.117437,-0.233679
3290,346.337617,-0.152617
3291,346.487941,-0.641081
3292,346.548964,-1.355986
3293,346.58931,0.183861
3294,346.640028,-0.738418
3295,346.669084,-1.308641
3296,346.780105,-1.19343
3297,346.789357,-0.669928
3298,346.840027,-0.516412
3299,347.19782,0.355123
3300,347.198493,-0.483963
3301,347.216759,-55.798698
3302,347.32161,-0.800089
3303,347.414362,-0.741424
3304,347.509323,1.045095
3305,347.610605,-0.694864
3306,347.718835,-1.174864
3307,347.948748,0.332323
3308,347.988256,0.524808
3309,348.058382,-1.147833
3310,348.130314,-1.210582
3311,348.212767,-1.010563
3312,348.267163,0.288876
3313,348.341378,-1.350207
3314,348.409871,-1.88124
3315,348.419833,0.144455
3316,348.440299,-1.8852
3317,348.451159,-1.917477
3318,348.470964,-2.063092
3319,348.485195,-1.781753
3320,348.492231,-2.001015
3321,348.571308,-1.990372
3322,348.602769,-1.727651
3323,348.739225,-1.752202
3324,348.755729,-1.745999
3325,348.773691,-1.773693
3326,348.80835,-0.844713
3327,348.825699,-0.525519
3328,348.931122,-1.727557
3329,348.970912,-0.698988
3330,349.031782,-2.176148
3331,349.041277,-2.040842
3332,349.249518,-0.478515
3333,349.378245,-2.023874
3334,349.440127,-1.277481
3335,349.526607,-1.458445
3336,349.597347,0.610595
3337,349.659056,-1.109959
3338,349.664418,-1.34386
3339,349.695364,0.348331
3340,349.747789,0.3091
3341,349.780055,0.152882
3342,349.802785,-1.020255
3343,349.96474,-1.188747
3344,350.030546,-1.425875
3345,350.033681,0.404353
3346,350.082351,1.061279
3347,350.112556,-0.306248
3348,350.133794,-0.129598
3349,350.216929,0.677159
3350,350.286918,0.460943
3351,350.348443,-1.278911
3352,350.350296,-0.035001
3353,350.366435,-0.693132
3354,350.568873,-0.028025
3355,350.679112,0.669976
3356,350.714916,0.227881
3357,350.745999,-0.003312
3358,350.820995,-1.863966
3359,350.878848,-0.562652
3360,351.139886,-0.290905
3361,351.181515,-0.745401
3362,351.234015,0.296782
3363,351.246347,-0.725698
3364,351.251739,-0.10371
3365,351.254941,-0.067821
3366,351.299344,-1.783148
3367,351.362885,-0.351272
3368,351.536221,-0.967666
3369,351.80923,-0.723729
3370,352.000565,-1.224642
3371,352.161049,-1.467261
3372,352.450887,-0.802169
3373,352.492088,-1.104244
3374,352.497581,0.146187
3375,352.560583,-0.031194
3376,352.590056,-0.983238
3377,352.624607,0.124619
3378,352.678502,0.232795
3379,352.7734,-1.549699
3380,352.800509,0.2571
3381,352.964937,-1.475992
3382,352.974078,-0.635635
3383,352.975611,-0.213613
3384,352.985157,-1.469365
3385,353.035606,-2.157288
3386,353.087034,0.394214
3387,353.103648,-0.585796
3388,353.232358,0.710817
3389,353.360668,-0.357574
3390,353.396189,-1.74315
3391,353.468465,-1.815671
3392,353.508701,0.578598
3393,353.692087,-0.992546
3394,353.722602,1.207298
3395,353.731701,-1.77966
3396,353.852606,-40.728155
3397,353.956922,-1.562055
3398,354.164038,-1.720436
3399,354.230226,-1.44865
3400,354.277315,-0.06001
3401,354.433925,0.035135
3402,354.439791,-0.422582
3403,354.442768,-54.089049
3404,354.547626,-1.599842
3405,354.82506,-41.474089
3406,354.899268,-0.336954
3407,354.909453,0.022563
3408,355.029139,-0.506945
3409,355.075975,-54.529461
3410,355.14653,-42.192297
3411,355.287585,-41.932108
3412,355.397968,0.432921
3413,355.417901,-1.385544
3414,355.48523,0.177687
3415,355.490834,-1.084894
3416,355.69917,-54.848925
3417,355.787584,0.275807
3418,355.907624,0.64461
3419,356.002071,0.445306
3420,356.050801,0.591615
3421,356.053705,0.821004
3422,356.087733,-54.227548
3423,356.158483,-0.690382
3424,356.265459,0.185994
3425,356.278395,0.530231
3426,356.3173,-1.690967
3427,356.375408,-1.509852
3428,356.390162,-0.122059
3429,356.496578,-0.971002
3430,356.672846,-1.645046
3431,356.793548,-0.635178
3432,356.822083,-2.074759
3433,356.881959,-0.620605
3434,356.887629,-1.713712
3435,356.894731,-1.519565
3436,356.977415,-1.648949
3437,356.978994,-1.204642
3438,357.029059,-2.134918
3439,357.096336,-0.61246
3440,357.1496,-2.162404
3441,357.26988,-0.528849
3442,357.318846,-0.97367
3443,357.342599,-1.086788
3444,357.507217,-1.54188
3445,357.549387,-1.847692
3446,357.757294,-0.921054
3447,357.774256,-0.888619
3448,357.823712,-0.463384
3449,357.868494,-0.458602
3450,358.272895,-1.773826
3451,358.416654,-59.199152
3452,358.427149,-2.097607
3453,358.497433,0.45425
3454,358.567128,-1.136063
3455,358.586679,-1.753874
3456,358.615832,0.322258
3457,358.656827,-59.858612
3458,358.818041,-1.137625
3459,358.839797,-58.826534
3460,358.863269,0.324273
3461,358.870155,-1.667909
3462,358.896213,-58.909554
3463,358.935514,0.332707
3464,358.94588,-1.25991
3465,358.977843,-1.18079
3466,359.035084,0.614076
3467,359.059077,-60.129324
3468,359.059862,-1.572545
3469,359.084236,-0.361916
3470,359.095703,-0.336801
3471,359.127551,-0.994118
3472,359.186943,-0.306686
3473,359.299872,-0.019996
3474,359.313421,0.241933
3475,359.35606,-1.610465
3476,359.489695,-0.330156
3477,359.702495,0.195419
3478,359.71829,-0.128995
3479,359.807742,-59.047916
3480,359.886486,-0.880669
3481,359.919326,-59.06246
3482,359.987457,-58.719222
